Transformation Name, Clone Number, Input Size, Feature Number, Rules per Feature, Runtime, Clauses, Variables, Clauses/Variables, Slow-down Ratio
create_TRANSITION_in_any_REGION,4,2569,20,13,77.352816,352,2,176.0,1.0
create_TRANSITION_in_any_REGION,4,2569,40,13,76.152796,339,2,169.5,1.0
create_TRANSITION_in_any_REGION,4,2569,60,13,76.680433,333,2,166.5,1.0
create_TRANSITION_in_any_REGION,4,2569,80,13,81.214846,345,2,172.5,1.0
create_TRANSITION_in_any_REGION,1,322,40,13,7.872589,0,2,0.0,1.0
create_TRANSITION_in_any_REGION,4,2569,100,13,78.413499,336,2,168.0,1.0
create_TRANSITION_in_any_REGION,1,322,60,13,8.579368,0,2,0.0,1.0
create_TRANSITION_in_any_REGION,1,322,80,13,8.274429,0,2,0.0,1.0
create_TRANSITION_in_any_REGION,1,322,100,13,7.825008,0,2,0.0,1.0
create_TRANSITION_in_any_REGION,2,643,20,13,13.900127,82,2,41.0,1.0
create_TRANSITION_in_any_REGION,2,643,40,13,13.358569,78,2,39.0,1.0
create_TRANSITION_in_any_REGION,2,643,60,13,13.824213,82,2,41.0,1.0
create_TRANSITION_in_any_REGION,2,643,80,13,13.405293,76,2,38.0,1.0
create_COMMENT_in_any_DOMAIN,1,322,20,13,7.271906,0,2,0.0,1.0
create_COMMENT_in_any_DOMAIN,2,643,100,13,13.521975,71,2,35.5,1.0
create_COMMENT_in_any_DOMAIN,3,1285,20,13,28.469663,167,2,83.5,1.0
create_COMMENT_in_any_DOMAIN,3,1285,40,13,27.998259,169,2,84.5,1.0
create_COMMENT_in_any_DOMAIN,3,1285,60,13,27.12632,156,2,78.0,1.0
create_COMMENT_in_any_DOMAIN,3,1285,80,13,26.205485,156,2,78.0,1.0
create_COMMENT_in_any_DOMAIN,3,1285,100,13,25.723246,144,2,72.0,1.0
create_COMMENT_in_any_DOMAIN,4,2569,20,13,72.994366,352,2,176.0,1.0
create_COMMENT_in_any_DOMAIN,4,2569,40,13,20718.151473,339,2,169.5,1.0
create_COMMENT_in_any_DOMAIN,4,2569,60,13,75.666328,333,2,166.5,1.0
create_COMMENT_in_any_DOMAIN,4,2569,80,13,64.429262,345,2,172.5,1.0
create_COMMENT_in_any_DOMAIN,1,322,40,13,6.490872,0,2,0.0,1.0
create_COMMENT_in_any_DOMAIN,4,2569,100,13,63.078927,336,2,168.0,1.0
create_COMMENT_in_any_DOMAIN,1,322,60,13,6.805728,0,2,0.0,1.0
create_COMMENT_in_any_DOMAIN,1,322,80,13,7.061969,0,2,0.0,1.0
create_COMMENT_in_any_DOMAIN,1,322,100,13,6.755047,0,2,0.0,1.0
create_COMMENT_in_any_DOMAIN,2,643,20,13,12.067521,82,2,41.0,1.0
create_COMMENT_in_any_DOMAIN,2,643,40,13,11.439341,78,2,39.0,1.0
create_COMMENT_in_any_DOMAIN,2,643,60,13,11.832566,82,2,41.0,1.0
create_COMMENT_in_any_DOMAIN,2,643,80,13,14.195647,76,2,38.0,1.0
delete_COMMENT_from_MODEL,1,322,20,13,6.972477,0,2,0.0,1.0
delete_COMMENT_from_MODEL,2,643,100,13,11.194881,71,2,35.5,1.0
delete_COMMENT_from_MODEL,3,1285,20,13,26.72471,167,2,83.5,1.0
delete_COMMENT_from_MODEL,3,1285,40,13,25.54971,169,2,84.5,1.0
delete_COMMENT_from_MODEL,3,1285,60,13,26.217075,156,2,78.0,1.0
delete_COMMENT_from_MODEL,3,1285,80,13,24.784273,156,2,78.0,1.0
delete_COMMENT_from_MODEL,3,1285,100,13,25.663178,144,2,72.0,1.0
delete_COMMENT_from_MODEL,4,2569,20,13,66.321307,352,2,176.0,1.0
delete_COMMENT_from_MODEL,4,2569,40,13,67.028047,339,2,169.5,1.0
delete_COMMENT_from_MODEL,4,2569,60,13,69.62395,333,2,166.5,1.0
delete_COMMENT_from_MODEL,4,2569,80,13,66.920021,345,2,172.5,1.0
delete_COMMENT_from_MODEL,1,322,40,13,7.665735,0,2,0.0,1.0
delete_COMMENT_from_MODEL,4,2569,100,13,64.703965,336,2,168.0,1.0
delete_COMMENT_from_MODEL,1,322,60,13,7.205744,0,2,0.0,1.0
delete_COMMENT_from_MODEL,1,322,80,13,8.254684,0,2,0.0,1.0
delete_COMMENT_from_MODEL,1,322,100,13,6.576296,0,2,0.0,1.0
delete_COMMENT_from_MODEL,2,643,20,13,11.533866,82,2,41.0,1.0
delete_COMMENT_from_MODEL,2,643,40,13,11.773144,78,2,39.0,1.0
delete_COMMENT_from_MODEL,2,643,60,13,11.861456,82,2,41.0,1.0
delete_COMMENT_from_MODEL,2,643,80,13,11.713818,76,2,38.0,1.0
delete_Class_from_Domain,1,322,20,13,6.801956,0,2,0.0,1.0
delete_Class_from_Domain,2,643,100,13,11.444424,71,2,35.5,1.0
delete_Class_from_Domain,3,1285,20,13,27.315943,167,2,83.5,1.0
delete_Class_from_Domain,3,1285,40,13,25.773577,169,2,84.5,1.0
delete_Class_from_Domain,3,1285,60,13,25.413644,156,2,78.0,1.0
delete_Class_from_Domain,3,1285,80,13,27.720541,156,2,78.0,1.0
delete_Class_from_Domain,3,1285,100,13,26.52861,144,2,72.0,1.0
delete_Class_from_Domain,4,2569,20,13,67.469708,352,2,176.0,1.0
delete_Class_from_Domain,4,2569,40,13,68.588833,339,2,169.5,1.0
delete_Class_from_Domain,4,2569,60,13,69.81431,333,2,166.5,1.0
delete_Class_from_Domain,4,2569,80,13,70.723711,345,2,172.5,1.0
delete_Class_from_Domain,1,322,40,13,7.210351,0,2,0.0,1.0
delete_Class_from_Domain,4,2569,100,13,68.664411,336,2,168.0,1.0
delete_Class_from_Domain,1,322,60,13,7.25473,0,2,0.0,1.0
delete_Class_from_Domain,1,322,80,13,7.542623,0,2,0.0,1.0
delete_Class_from_Domain,1,322,100,13,7.261313,0,2,0.0,1.0
delete_Class_from_Domain,2,643,20,13,12.333022,82,2,41.0,1.0
delete_Class_from_Domain,2,643,40,13,12.174822,78,2,39.0,1.0
delete_Class_from_Domain,2,643,60,13,12.903763,82,2,41.0,1.0
delete_Class_from_Domain,2,643,80,13,12.673124,76,2,38.0,1.0
delete_Domain_from_Model,1,322,20,13,7.668518,0,2,0.0,1.0
delete_Domain_from_Model,2,643,100,13,13.044227,71,2,35.5,1.0
delete_Domain_from_Model,3,1285,20,13,30.275942,167,2,83.5,1.0
delete_Domain_from_Model,3,1285,40,13,27.46403,169,2,84.5,1.0
delete_Domain_from_Model,3,1285,60,13,26.420172,156,2,78.0,1.0
delete_Domain_from_Model,3,1285,80,13,27.218982,156,2,78.0,1.0
delete_Domain_from_Model,3,1285,100,13,28.038237,144,2,72.0,1.0
delete_Domain_from_Model,4,2569,20,13,73.752389,352,2,176.0,1.0
delete_Domain_from_Model,4,2569,40,13,69.768385,339,2,169.5,1.0
delete_Domain_from_Model,4,2569,60,13,72.042622,333,2,166.5,1.0
delete_Domain_from_Model,4,2569,80,13,68.922627,345,2,172.5,1.0
delete_Domain_from_Model,1,322,40,13,7.555855,0,2,0.0,1.0
delete_Domain_from_Model,4,2569,100,13,68.102527,336,2,168.0,1.0
delete_Domain_from_Model,1,322,60,13,7.404387,0,2,0.0,1.0
delete_Domain_from_Model,1,322,80,13,6.953022,0,2,0.0,1.0
delete_Domain_from_Model,1,322,100,13,7.753581,0,2,0.0,1.0
delete_Domain_from_Model,2,643,20,13,15.338075,82,2,41.0,1.0
delete_Domain_from_Model,2,643,40,13,12.524386,78,2,39.0,1.0
delete_Domain_from_Model,2,643,60,13,13.244231,82,2,41.0,1.0
delete_Domain_from_Model,2,643,80,13,12.75473,76,2,38.0,1.0
delete_Transition_from_Region,1,322,20,13,7.583424,0,2,0.0,1.0
delete_Transition_from_Region,2,643,100,13,11.943511,71,2,35.5,1.0
delete_Transition_from_Region,3,1285,20,13,27.589384,167,2,83.5,1.0
delete_Transition_from_Region,3,1285,40,13,28.251496,169,2,84.5,1.0
delete_Transition_from_Region,3,1285,60,13,27.584629,156,2,78.0,1.0
delete_Transition_from_Region,3,1285,80,13,28.745303,156,2,78.0,1.0
delete_Transition_from_Region,3,1285,100,13,29.689598,144,2,72.0,1.0
delete_Transition_from_Region,4,2569,20,13,74.429666,352,2,176.0,1.0
delete_Transition_from_Region,4,2569,40,13,71.18216,339,2,169.5,1.0
delete_Transition_from_Region,4,2569,60,13,75.368329,333,2,166.5,1.0
delete_Transition_from_Region,4,2569,80,13,72.844503,345,2,172.5,1.0
delete_Transition_from_Region,1,322,40,13,7.11753,0,2,0.0,1.0
delete_Transition_from_Region,4,2569,100,13,66.325449,336,2,168.0,1.0
delete_Transition_from_Region,1,322,60,13,7.379191,0,2,0.0,1.0
delete_Transition_from_Region,1,322,80,13,6.764718,0,2,0.0,1.0
delete_Transition_from_Region,1,322,100,13,7.044766,0,2,0.0,1.0
delete_Transition_from_Region,2,643,20,13,12.47106,82,2,41.0,1.0
delete_Transition_from_Region,2,643,40,13,12.98669,78,2,39.0,1.0
delete_Transition_from_Region,2,643,60,13,13.612418,82,2,41.0,1.0
delete_Transition_from_Region,2,643,80,13,12.287717,76,2,38.0,1.0
move_Comment_from_Model,1,322,20,13,7.411348,0,2,0.0,1.0
move__Comment_from_Model,1,322,20,13,7.228523,0,2,0.0,1.0
