Transformation Name, Clone Number, Input Size, Feature Number, Rules per Feature, Runtime, Clauses, Variables, Clauses/Variables, Slow-down Ratio
modify_Transition_in_Region,1,322,20,13,15.281883,2128,22,96.72727272727273,1.1635140311410268
modify_Transition_in_Region,2,643,100,13,28.566915,22237,102,218.00980392156862,1.1736634752884085
modify_Transition_in_Region,3,1285,20,13,57.303153,6578,22,299.0,1.1010151358194604
modify_Transition_in_Region,3,1285,40,13,59.191046,7636,42,181.8095238095238,1.1364928351047543
modify_Transition_in_Region,3,1285,60,13,59.796618,8587,62,138.5,1.1318881585063167
modify_Transition_in_Region,3,1285,80,13,64.529372,9353,82,114.0609756097561,1.2713078279536736
modify_Transition_in_Region,3,1285,100,13,68.58946800000001,10093,102,98.95098039215686,1.3033032504642783
modify_Transition_in_Region,4,2569,20,13,146.229525,12347,22,561.2272727272727,1.087807483382502
modify_Transition_in_Region,4,2569,40,13,153.544731,13386,42,318.7142857142857,1.1543734357581017
modify_Transition_in_Region,4,2569,60,13,158.327091,14431,62,232.75806451612902,1.1760986177812873
modify_Transition_in_Region,4,2569,80,13,174.96609,15485,82,188.84146341463415,1.3409625077909695
modify_Transition_in_Region,1,322,40,13,15.316556,2888,42,68.76190476190476,1.1836537142587769
modify_Transition_in_Region,4,2569,100,13,187.08272,16412,102,160.90196078431373,1.4339732449378482
modify_Transition_in_Region,1,322,60,13,16.156696,9347,62,150.75806451612902,1.1953253222267666
modify_Transition_in_Region,1,322,80,13,15.813202,9196,82,112.14634146341463,1.1626286674113533
modify_Transition_in_Region,1,322,100,13,15.919518,9772,102,95.80392156862744,1.1955947907439235
modify_Transition_in_Region,2,643,20,13,27.481354,3676,22,167.0909090909091,1.2028806960466742
modify_Transition_in_Region,2,643,40,13,28.147861,4499,42,107.11904761904762,1.2788593706625084
modify_Transition_in_Region,2,643,60,13,29.531824,5165,62,83.30645161290323,1.2511956802563347
modify_Transition_in_Region,2,643,80,13,31.589826000000002,5860,82,71.46341463414635,1.3354853127090538
modify_Domain_in_Model,1,322,20,13,14.764445,1214,22,55.18181818181818,1.3365631428746014
modify_Domain_in_Model,2,643,100,13,29.229588999999997,5983,102,58.65686274509804,1.3058981408359687
modify_Domain_in_Model,3,1285,20,13,59.371925000000005,6450,22,293.1818181818182,1.1865772347799073
modify_Domain_in_Model,3,1285,40,13,57.203972,7480,42,178.0952380952381,1.1479363454094875
modify_Domain_in_Model,3,1285,60,13,55.726557,8403,62,135.53225806451613,1.072361654634839
modify_Domain_in_Model,3,1285,80,13,59.185105,9085,82,110.79268292682927,1.2105832710145357
modify_Domain_in_Model,3,1285,100,13,61.835657,9809,102,96.16666666666667,1.2509259353103275
modify_Domain_in_Model,4,2569,20,13,144.896548,12153,22,552.4090909090909,1.075185227514243
modify_Domain_in_Model,4,2569,40,13,151.32676199999997,13170,42,313.57142857142856,1.1507712214286108
modify_Domain_in_Model,4,2569,60,13,154.236413,14144,62,228.1290322580645,1.2222299493858717
modify_Domain_in_Model,4,2569,80,13,167.298011,15150,82,184.7560975609756,1.3332088379329121
modify_Domain_in_Model,1,322,40,13,14.365764,1495,42,35.595238095238095,1.3243274636435443
modify_Domain_in_Model,4,2569,100,13,178.523156,16019,102,157.04901960784315,1.4448080653114863
modify_Domain_in_Model,1,322,60,13,14.228276000000001,1840,62,29.677419354838708,1.286916246514029
modify_Domain_in_Model,1,322,80,13,14.452983,1876,82,22.878048780487806,1.277635248453629
modify_Domain_in_Model,1,322,100,13,14.518360000000001,1933,102,18.95098039215686,1.3164928947598933
modify_Domain_in_Model,2,643,20,13,25.824941,3563,22,161.95454545454547,1.0943089701675226
