(xor _A _B)
Association,routePoliceCar_follow_policeCar,true
Association,firemen_interact_fScoordinator,true
Association,policeOfficers_interact_pScoordinator,true
Association,fireTrucks_manage_fScoordinator,true
Association,routePlan_receive_fSCSystem,true
Association,timeoutLog_report_pScoordinator,true
State,S_9,true
State,S_10,true
State,S_17,true
State,S_43,true
State,S_15,true
State,S_16,true
State,S_13,true
State,S_2,true
State,S_8,true
State,S_34,true
State,S_35,true
State,S_40,true
State,S_41,true
State,S_3,true
State,S_4,true
State,S_12,true
State,S_20,true
State,S_22,true
State,S_24,true
State,S_27,true
Transition,Cr_9802,true
Transition,Cr_9920,true
Transition,Cr_9775,true
Transition,Cr_9865,true
Transition,Cr_9890,true
Transition,Cr_9955,true
Transition,Cr_9965,true
Transition,Cr_9970,true
Transition,T_45,true
Transition,Cr_9795,true
Transition,Cr_9947,true
Transition,Cr_9792,true
Transition,Cr_9798,true
Transition,T_40,true
Transition,Cr_9746,true
Transition,Cr_9823,true
Transition,T_18,true
Transition,T_22,true
Transition,T_23,true
Transition,T_27,true
Transition,Cr_9839,true
Transition,Cr_9819,true
Transition,T_38,true
Transition,Cr_9829,true
Transition,Cr_9888,true
Transition,T_48,true
Transition,T_54,true
Transition,T_57,true
Transition,Cr_9822,true
Transition,Cr_9821,true
Transition,T_35,true
Transition,Cr_9815,true
Transition,Cr_9922,true
Transition,Cr_9750,true
Transition,Cr_9869,true
Transition,Cr_9904,true
Transition,T_16,true
Transition,T_17,true
Transition,Cr_9784,true
Transition,T_70,true
Transition,Cr_9743,true
Transition,Cr_9850,true
Transition,Cr_9874,true
Transition,Cr_9898,true
Transition,T_63,true
Transition,Cr_9754,true
Transition,Cr_9788,true
Transition,T_6,true
Transition,T_7,true
Transition,T_8,true
Transition,T_9,true
Transition,T_10,true
Transition,T_14,true
Region,R3,(and (not and) true)
Transition,T_2,(and (not and) true)
Pseudostate,PS_16,true
Pseudostate,PS_1,true
Pseudostate,PS_13,true
models,Model,bCMS,DomainModel,Domain,true
models,Model,bCMS,DomainModel,Architecture,true
comments,Model,bCMS,Comment,Author,true
statemachines,Model,bCMS,StateMachine,SM-FSCsystem,true
statemachines,Model,bCMS,StateMachine,SM-FScoordinator,true
statemachines,Model,bCMS,StateMachine,SM-Main,true
statemachines,Model,bCMS,StateMachine,SM-ConnectivityFSCsystem,true
statemachines,Model,bCMS,StateMachine,SM-PSCSystem,true
statemachines,Model,bCMS,StateMachine,SM-ConnectivityPSCsystem,true
statemachines,Model,bCMS,StateMachine,SM-PScoordinator,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,Cr_9760,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,Cr_9803,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,Cr_9818,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,Cr_9834,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,Cr_9933,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,R15,true
regions,StateMachine,SM-ConnectivityPSCsystem,Region,R16,true
regions,StateMachine,SM-ConnectivityFSCsystem,Region,Cr_9973,true
regions,StateMachine,SM-ConnectivityFSCsystem,Region,R11,true
regions,StateMachine,SM-ConnectivityFSCsystem,Region,R12,true
regions,StateMachine,SM-Main,Region,Cr_9786,true
regions,StateMachine,SM-Main,Region,R5,true
regions,StateMachine,SM-Main,Region,R6,true
regions,StateMachine,SM-Main,Region,R7,true
regions,StateMachine,SM-Main,Region,R8,true
regions,StateMachine,SM-Main,Region,R9,true
regions,StateMachine,SM-Main,Region,R10,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9761,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9787,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9804,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9825,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9859,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9880,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9891,true
regions,StateMachine,SM-FSCsystem,Region,Cr_9961,true
regions,StateMachine,SM-FSCsystem,Region,R1,true
regions,StateMachine,SM-FSCsystem,Region,R2,true
regions,StateMachine,SM-FScoordinator,Region,Cr_9744,true
regions,StateMachine,SM-FScoordinator,Region,Cr_9816,true
regions,StateMachine,SM-FScoordinator,Region,Cr_9914,true
regions,StateMachine,SM-FScoordinator,Region,R3,true
regions,StateMachine,SM-FScoordinator,Region,R4,true
regions,StateMachine,SM-PScoordinator,Region,Region1,true
regions,StateMachine,SM-PScoordinator,Region,Region2,true
regions,StateMachine,SM-PSCSystem,Region,Cr_9745,true
regions,StateMachine,SM-PSCSystem,Region,Cr_9808,true
regions,StateMachine,SM-PSCSystem,Region,Cr_9959,true
regions,StateMachine,SM-PSCSystem,Region,Cr_9986,true
regions,StateMachine,SM-PSCSystem,Region,R13,true
regions,StateMachine,SM-PSCSystem,Region,R14,true
general,Class,PScoordinatorNoEncryption,Generalization,G_3,true
classes,Model,bCMS,Class,PScoordinatorNoEncryption,true
general,Class,PSCSystemNoEncryption,Generalization,G_5,true
classes,Model,bCMS,Class,PSCSystemNoEncryption,true
general,Class,FSCSystemNoEncryption,Generalization,G_6,true
classes,Model,bCMS,Class,FSCSystemNoEncryption,true
general,Class,RouteFireTruck,Generalization,G_1,true
classes,Model,bCMS,Class,RouteFireTruck,true
general,Class,FScoordinatorNoEncryption,Generalization,G_4,true
classes,Model,bCMS,Class,FScoordinatorNoEncryption,true
properties,Class,FSCSystem,Property,Cr_9763,true
classes,Model,bCMS,Class,FSCSystem,true
properties,Class,FSCSystem,Property,P_86,true
properties,Class,FSCSystem,Property,P_88,true
properties,Class,RouteFireTruck,Property,Cr_9963,true
properties,Class,RoutePoliceCar,Property,Cr_9757,true
classes,Model,bCMS,Class,RoutePoliceCar,true
properties,Class,RoutePoliceCar,Property,P_72,true
properties,Class,PoliceCar,Property,Cr_9867,true
classes,Model,bCMS,Class,PoliceCar,true
properties,Class,PoliceCar,Property,P_42,true
properties,Class,PoliceCar,Property,P_44,true
properties,Class,CommunicationCompromiser,Property,Cr_9748,true
classes,Model,bCMS,Class,CommunicationCompromiser,true
properties,Class,CommunicationCompromiser,Property,Cr_9801,true
properties,Class,CommunicationCompromiser,Property,Cr_9807,true
properties,Class,Fireman,Property,Cr_9910,true
classes,Model,bCMS,Class,Fireman,true
properties,Class,Fireman,Property,P_21,true
properties,Class,Fireman,Property,P_22,true
properties,Class,Fireman,Property,P_23,true
