Transformation Name, Clone Number, Input Size, Feature Number, Rules per Feature, Runtime, Clauses, Variables, Clauses/Variables, Slow-down Ratio
modify_Domain_in_Model,2,643,20,13,12.292838,3563,22,161.95454545454547,1.0
modify_Domain_in_Model,2,643,40,13,13.762703,4373,42,104.11904761904762,1.0
modify_Domain_in_Model,2,643,40,13,12.761386,4371,42,104.07142857142857,1.0
modify_Domain_in_Model,2,643,60,13,13.912269,5033,62,81.1774193548387,1.0
modify_Domain_in_Model,2,643,60,13,13.816609,5030,62,81.12903225806451,1.0
modify_Domain_in_Model,2,643,80,13,15.17078,5661,82,69.03658536585365,1.0
modify_Domain_in_Model,2,643,80,13,14.951526,5661,82,69.03658536585365,1.0
modify_Class_from_Domain,1,322,20,13,7.664358,2059,22,93.5909090909091,1.0
modify_Class_from_Domain,1,322,20,13,7.259265,2043,22,92.86363636363636,1.0
modify_Class_from_Domain,2,643,100,13,14.797562,5986,102,58.68627450980392,1.0
modify_Class_from_Domain,2,643,100,13,14.397572,5992,102,58.745098039215684,1.0
modify_Class_from_Domain,3,1285,20,13,29.444746,6450,22,293.1818181818182,1.0
modify_Class_from_Domain,3,1285,20,13,29.046208,6463,22,293.77272727272725,1.0
modify_Class_from_Domain,3,1285,40,13,32.827558,7480,42,178.0952380952381,1.0
modify_Class_from_Domain,3,1285,40,13,31.090642,7493,42,178.4047619047619,1.0
modify_Class_from_Domain,3,1285,60,13,34.403534,8403,62,135.53225806451613,1.0
modify_Class_from_Domain,3,1285,60,13,33.003555,8416,62,135.74193548387098,1.0
modify_Class_from_Domain,3,1285,80,13,34.082791,9087,82,110.8170731707317,1.0
modify_Class_from_Domain,3,1285,80,13,33.066757,9098,82,110.95121951219512,1.0
modify_Class_from_Domain,3,1285,100,13,34.521861,9811,102,96.18627450980392,1.0
modify_Class_from_Domain,3,1285,100,13,32.575363,9820,102,96.27450980392157,1.0
modify_Class_from_Domain,4,2569,20,13,74.120389,12153,22,552.4090909090909,1.0
modify_Class_from_Domain,4,2569,20,13,78.856396,12174,22,553.3636363636364,1.0
modify_Class_from_Domain,4,2569,40,13,79.417994,13170,42,313.57142857142856,1.0
modify_Class_from_Domain,4,2569,40,13,81.392736,13191,42,314.07142857142856,1.0
modify_Class_from_Domain,4,2569,60,13,82.006654,14144,62,228.1290322580645,1.0
modify_Class_from_Domain,4,2569,60,13,81.780341,14165,62,228.46774193548387,1.0
modify_Class_from_Domain,4,2569,80,13,84.592672,15150,82,184.7560975609756,1.0
modify_Class_from_Domain,4,2569,80,13,82.422154,15171,82,185.0121951219512,1.0
modify_Class_from_Domain,1,322,40,13,7.529667,2677,42,63.73809523809524,1.0
modify_Class_from_Domain,1,322,40,13,7.391018,2660,42,63.333333333333336,1.0
modify_Class_from_Domain,4,2569,100,13,91.157706,16019,102,157.04901960784315,1.0
modify_Class_from_Domain,4,2569,100,13,83.63972,16040,102,157.2549019607843,1.0
modify_Class_from_Domain,1,322,60,13,7.359932,2927,62,47.20967741935484,1.0
modify_Class_from_Domain,1,322,60,13,7.334727,2895,62,46.693548387096776,1.0
modify_Class_from_Domain,1,322,80,13,7.566212,3015,82,36.76829268292683,1.0
modify_Class_from_Domain,1,322,80,13,7.510661,2983,82,36.3780487804878,1.0
modify_Class_from_Domain,1,322,100,13,7.806679,3018,102,29.58823529411765,1.0
modify_Class_from_Domain,1,322,100,13,7.267352,3000,102,29.41176470588235,1.0
modify_Class_from_Domain,2,643,20,13,13.10679,3563,22,161.95454545454547,1.0
modify_Class_from_Domain,2,643,20,13,13.328104,3572,22,162.36363636363637,1.0
modify_Class_from_Domain,2,643,40,13,13.481116,4371,42,104.07142857142857,1.0
modify_Class_from_Domain,2,643,40,13,12.915992,4380,42,104.28571428571429,1.0
modify_Class_from_Domain,2,643,60,13,14.254236,5033,62,81.1774193548387,1.0
modify_Class_from_Domain,2,643,60,13,13.172528,5040,62,81.29032258064517,1.0
modify_Class_from_Domain,2,643,80,13,14.823021,5661,82,69.03658536585365,1.0
modify_Class_from_Domain,2,643,80,13,14.779459,5668,82,69.1219512195122,1.0
modify_Comment_in_Model,1,322,20,13,7.337623,2059,22,93.5909090909091,1.0
modify_Comment_in_Model,1,322,20,13,7.259693,2057,22,93.5,1.0
modify_Comment_in_Model,2,643,100,13,14.229189,5986,102,58.68627450980392,1.0
modify_Comment_in_Model,2,643,100,13,13.96339,5983,102,58.65686274509804,1.0
modify_Comment_in_Model,3,1285,20,13,32.206016,6452,22,293.27272727272725,1.0
modify_Comment_in_Model,3,1285,20,13,30.022787,6450,22,293.1818181818182,1.0
modify_Comment_in_Model,3,1285,40,13,32.471433,7482,42,178.14285714285714,1.0
modify_Comment_in_Model,3,1285,40,13,31.637333,7480,42,178.0952380952381,1.0
modify_Comment_in_Model,3,1285,60,13,31.681928,8405,62,135.56451612903226,1.0
modify_Comment_in_Model,3,1285,60,13,28.837886,8403,62,135.53225806451613,1.0
modify_Comment_in_Model,3,1285,80,13,35.222666,9087,82,110.8170731707317,1.0
modify_Comment_in_Model,3,1285,80,13,33.37923,9085,82,110.79268292682927,1.0
modify_Comment_in_Model,3,1285,100,13,34.64541,9811,102,96.18627450980392,1.0
modify_Comment_in_Model,3,1285,100,13,34.876876,9809,102,96.16666666666667,1.0
modify_Comment_in_Model,4,2569,20,13,78.137413,12155,22,552.5,1.0
modify_Comment_in_Model,4,2569,20,13,76.458153,12153,22,552.4090909090909,1.0
modify_Comment_in_Model,4,2569,40,13,74.440458,13172,42,313.6190476190476,1.0
modify_Comment_in_Model,4,2569,40,13,73.090733,13170,42,313.57142857142856,1.0
modify_Comment_in_Model,4,2569,60,13,80.255216,14146,62,228.16129032258064,1.0
modify_Comment_in_Model,4,2569,60,13,75.661985,14144,62,228.1290322580645,1.0
modify_Comment_in_Model,4,2569,80,13,83.277928,15152,82,184.78048780487805,1.0
modify_Comment_in_Model,4,2569,80,13,82.132386,15150,82,184.7560975609756,1.0
modify_Comment_in_Model,1,322,40,13,7.063566,2677,42,63.73809523809524,1.0
modify_Comment_in_Model,1,322,40,13,6.788392,2675,42,63.69047619047619,1.0
modify_Comment_in_Model,4,2569,100,13,85.5937,16021,102,157.0686274509804,1.0
modify_Comment_in_Model,4,2569,100,13,82.11898,16019,102,157.04901960784315,1.0
modify_Comment_in_Model,1,322,60,13,7.333829,2928,62,47.225806451612904,1.0
modify_Comment_in_Model,1,322,60,13,6.950884,2924,62,47.16129032258065,1.0
modify_Comment_in_Model,1,322,80,13,6.899676,3016,82,36.78048780487805,1.0
modify_Comment_in_Model,1,322,80,13,6.853863,3012,82,36.73170731707317,1.0
modify_Comment_in_Model,1,322,100,13,7.046674,3019,102,29.598039215686274,1.0
modify_Comment_in_Model,1,322,100,13,7.055506,3015,102,29.558823529411764,1.0
modify_Comment_in_Model,2,643,20,13,11.653998,3565,22,162.04545454545453,1.0
modify_Comment_in_Model,2,643,20,13,11.830544,3563,22,161.95454545454547,1.0
modify_Comment_in_Model,2,643,40,13,12.773443,4373,42,104.11904761904762,1.0
modify_Comment_in_Model,2,643,40,13,11.401689,4370,42,104.04761904761905,1.0
modify_Comment_in_Model,2,643,60,13,13.088158,5033,62,81.1774193548387,1.0
modify_Comment_in_Model,2,643,60,13,12.491799,5030,62,81.12903225806451,1.0
modify_Comment_in_Model,2,643,80,13,13.441198,5661,82,69.03658536585365,1.0
modify_Comment_in_Model,2,643,80,13,13.11243,5659,82,69.01219512195122,1.0
move_Transition_from_Region,1,322,20,13,6.84297,2059,22,93.5909090909091,1.0
move_Transition_from_Region,1,322,20,13,7.009724,2128,22,96.72727272727273,1.0
move_Transition_from_Region,2,643,100,13,13.522785,5986,102,58.68627450980392,1.0
move_Transition_from_Region,2,643,100,13,14.929174,22237,102,218.00980392156862,1.0
move_Transition_from_Region,3,1285,20,13,28.184593,6452,22,293.27272727272725,1.0
move_Transition_from_Region,3,1285,20,13,27.69217,6578,22,299.0,1.0
move_Transition_from_Region,3,1285,40,13,29.86099,7480,42,178.0952380952381,1.0
move_Transition_from_Region,3,1285,40,13,28.541002,7636,42,181.8095238095238,1.0
move_Transition_from_Region,3,1285,60,13,30.688957,8403,62,135.53225806451613,1.0
move_Transition_from_Region,3,1285,60,13,30.83744,8587,62,138.5,1.0
move_Transition_from_Region,3,1285,80,13,29.717666,9087,82,110.8170731707317,1.0
move_Transition_from_Region,3,1285,80,13,35.026537,9353,82,114.0609756097561,1.0
move_Transition_from_Region,3,1285,100,13,33.106136,9809,102,96.16666666666667,1.0
move_Transition_from_Region,3,1285,100,13,36.40796,10093,102,98.95098039215686,1.0
move_Transition_from_Region,4,2569,20,13,71.354484,12153,22,552.4090909090909,1.0
move_Transition_from_Region,4,2569,20,13,73.026619,12347,22,561.2272727272727,1.0
move_Transition_from_Region,4,2569,40,13,75.853976,13170,42,313.57142857142856,1.0
move_Transition_from_Region,4,2569,40,13,77.769341,13386,42,318.7142857142857,1.0
move_Transition_from_Region,4,2569,60,13,77.777871,14146,62,228.16129032258064,1.0
move_Transition_from_Region,4,2569,60,13,83.515715,14431,62,232.75806451612902,1.0
move_Transition_from_Region,4,2569,80,13,80.167578,15150,82,184.7560975609756,1.0
move_Transition_from_Region,4,2569,80,13,89.506562,15485,82,188.84146341463415,1.0
move_Transition_from_Region,1,322,40,13,7.102746,2675,42,63.69047619047619,1.0
move_Transition_from_Region,1,322,40,13,7.176594,2888,42,68.76190476190476,1.0
move_Transition_from_Region,4,2569,100,13,80.49648,16019,102,157.04901960784315,1.0
move_Transition_from_Region,4,2569,100,13,92.323549,16412,102,160.90196078431373,1.0
move_Transition_from_Region,1,322,60,13,6.743212,2928,62,47.225806451612904,1.0
move_Transition_from_Region,1,322,60,13,7.622791,9347,62,150.75806451612902,1.0
move_Transition_from_Region,1,322,80,13,6.893653,3016,82,36.78048780487805,1.0
move_Transition_from_Region,1,322,80,13,7.381037,9196,82,112.14634146341463,1.0
move_Transition_from_Region,1,322,100,13,7.179275,3022,102,29.627450980392158,1.0
move_Transition_from_Region,1,322,100,13,8.01051,9772,102,95.80392156862744,1.0
move_Transition_from_Region,2,643,20,13,12.509805,3565,22,162.04545454545453,1.0
move_Transition_from_Region,2,643,20,13,13.141755,3676,22,167.0909090909091,1.0
move_Transition_from_Region,2,643,40,13,11.881973,4371,42,104.07142857142857,1.0
move_Transition_from_Region,2,643,40,13,13.082797,4499,42,107.11904761904762,1.0
move_Transition_from_Region,2,643,60,13,12.868558,5033,62,81.1774193548387,1.0
move_Transition_from_Region,2,643,60,13,14.133961,5165,62,83.30645161290323,1.0
move_Transition_from_Region,2,643,80,13,13.500601,5661,82,69.03658536585365,1.0
move_Transition_from_Region,2,643,80,13,14.99561,5860,82,71.46341463414635,1.0
move_Domain_from_Model,1,322,20,13,6.835416,2059,22,93.5909090909091,1.0
move_Domain_from_Model,1,322,20,13,6.59206,1214,22,55.18181818181818,1.0
move_Domain_from_Model,2,643,100,13,13.208525,5986,102,58.68627450980392,1.0
move_Domain_from_Model,2,643,100,13,13.250921,5983,102,58.65686274509804,1.0
move_Domain_from_Model,3,1285,20,13,27.989298,6452,22,293.27272727272725,1.0
move_Domain_from_Model,3,1285,20,13,26.181378,6450,22,293.1818181818182,1.0
move_Domain_from_Model,3,1285,40,13,29.433079,7482,42,178.14285714285714,1.0
move_Domain_from_Model,3,1285,40,13,28.119855,7480,42,178.0952380952381,1.0
move_Domain_from_Model,3,1285,60,13,29.452127,8405,62,135.56451612903226,1.0
move_Domain_from_Model,3,1285,60,13,28.190505,8403,62,135.53225806451613,1.0
move_Domain_from_Model,3,1285,80,13,33.685845,9087,82,110.8170731707317,1.0
move_Domain_from_Model,3,1285,80,13,30.811685,9085,82,110.79268292682927,1.0
move_Domain_from_Model,3,1285,100,13,31.384053,9811,102,96.18627450980392,1.0
move_Domain_from_Model,3,1285,100,13,29.683872,9809,102,96.16666666666667,1.0
move_Domain_from_Model,4,2569,20,13,73.62669,12155,22,552.5,1.0
move_Domain_from_Model,4,2569,20,13,73.42022,12153,22,552.4090909090909,1.0
move_Domain_from_Model,4,2569,40,13,74.119866,13172,42,313.6190476190476,1.0
move_Domain_from_Model,4,2569,40,13,73.127388,13170,42,313.57142857142856,1.0
move_Domain_from_Model,4,2569,60,13,77.741806,14146,62,228.16129032258064,1.0
move_Domain_from_Model,4,2569,60,13,80.833225,14144,62,228.1290322580645,1.0
move_Domain_from_Model,4,2569,80,13,80.309445,15152,82,184.78048780487805,1.0
move_Domain_from_Model,4,2569,80,13,82.549762,15150,82,184.7560975609756,1.0
move_Domain_from_Model,1,322,40,13,6.789289,2677,42,63.73809523809524,1.0
move_Domain_from_Model,1,322,40,13,6.331822,1495,42,35.595238095238095,1.0
move_Domain_from_Model,4,2569,100,13,81.245964,16021,102,157.0686274509804,1.0
move_Domain_from_Model,4,2569,100,13,85.108246,16019,102,157.04901960784315,1.0
move_Domain_from_Model,1,322,60,13,7.367444,2928,62,47.225806451612904,1.0
move_Domain_from_Model,1,322,60,13,6.336359,1840,62,29.677419354838708,1.0
move_Domain_from_Model,1,322,80,13,7.038986,3016,82,36.78048780487805,1.0
move_Domain_from_Model,1,322,80,13,6.288642,1876,82,22.878048780487806,1.0
move_Domain_from_Model,1,322,100,13,7.212171,3019,102,29.598039215686274,1.0
move_Domain_from_Model,1,322,100,13,6.40971,1933,102,18.95098039215686,1.0
move_Domain_from_Model,2,643,20,13,12.573375,3565,22,162.04545454545453,1.0
move_Domain_from_Model,2,643,20,13,11.726588,3563,22,161.95454545454547,1.0
move_Domain_from_Model,2,643,40,13,12.008209,4373,42,104.11904761904762,1.0
move_Domain_from_Model,2,643,40,13,12.01059,4371,42,104.07142857142857,1.0
move_Domain_from_Model,2,643,60,13,12.859166,5033,62,81.1774193548387,1.0
move_Domain_from_Model,2,643,60,13,12.678137,5030,62,81.12903225806451,1.0
move_Domain_from_Model,2,643,80,13,13.264272,5661,82,69.03658536585365,1.0
move_Domain_from_Model,2,643,80,13,13.302501,5661,82,69.03658536585365,1.0
move_Class_from_Domain,1,322,20,13,6.923755,2059,22,93.5909090909091,1.0
move_Class_from_Domain,1,322,20,13,6.846508,2043,22,92.86363636363636,1.0
move_Class_from_Domain,2,643,100,13,13.496895,5986,102,58.68627450980392,1.0
move_Class_from_Domain,2,643,100,13,13.344714,5992,102,58.745098039215684,1.0
move_Class_from_Domain,3,1285,20,13,32.013272,6450,22,293.1818181818182,1.0
move_Class_from_Domain,3,1285,20,13,27.918764,6463,22,293.77272727272725,1.0
move_Class_from_Domain,3,1285,40,13,29.168939,7480,42,178.0952380952381,1.0
move_Class_from_Domain,3,1285,40,13,28.092681,7493,42,178.4047619047619,1.0
move_Class_from_Domain,3,1285,60,13,28.678295,8403,62,135.53225806451613,1.0
move_Class_from_Domain,3,1285,60,13,27.699296,8416,62,135.74193548387098,1.0
move_Class_from_Domain,3,1285,80,13,31.393646,9087,82,110.8170731707317,1.0
move_Class_from_Domain,3,1285,80,13,34.263466,9098,82,110.95121951219512,1.0
move_Class_from_Domain,3,1285,100,13,32.942493,9811,102,96.18627450980392,1.0
move_Class_from_Domain,3,1285,100,13,31.125632,9820,102,96.27450980392157,1.0
move_Class_from_Domain,4,2569,20,13,72.906468,12153,22,552.4090909090909,1.0
move_Class_from_Domain,4,2569,20,13,69.871056,12174,22,553.3636363636364,1.0
